id,propositions,nl_sentence,dataset_tl
5842,"['have_apple', 'get_hold_apple']",forever have apple or at any time get hold apple,G(have_apple)|F(get_hold_apple)
1564,"['got_to_house', 'lay_hold_of_apple']",at any time got to house or when possible lay hold of apple,F(got_to_house)|F(lay_hold_of_apple)
3710,"['venture_to_waste_basket', 'acquire_apple']",when possible venture to waste basket or acquire apple,F(venture_to_waste_basket)|acquire_apple
3858,"['contact_flag', 'travel_by_tree']",at some time contact flag or at any time travel by tree,F(contact_flag)|F(travel_by_tree)
1827,"['venture_to_house', 'present_at_flag']",whenever venture to house or at some time present at flag,F(venture_to_house)|F(present_at_flag)
1907,"['visit_trash_bin', 'withdraw_pear']",at some time visit trash bin or whenever withdraw pear,F(visit_trash_bin)|F(withdraw_pear)
1558,"['go_to_orange', 'travel_by_tree']",go to orange and at any time travel by tree,go_to_orange&F(travel_by_tree)
1576,"['moving', 'get_to_flag']",always moving means that when possible get to flag,G(moving)->F(get_to_flag)
4600,"['go_near_pear', 'move_towards_trash_can']",at any time go near pear or move towards trash can,F(go_near_pear)|move_towards_trash_can
1314,"['drop_apple', 'reach_flag']",never drop apple or when possible reach flag,G(~(drop_apple))|F(reach_flag)
5438,"['let_go_orange', 'venture_house']",never let go orange or at any time venture house,G(~(let_go_orange))|F(venture_house)
1581,"['get_hold_of_pear', 'let_go_orange']",get hold of pear and never let go orange,get_hold_of_pear&G(~(let_go_orange))
5614,"['procure_orange', 'visit_house']",when possible procure orange or whenever visit house,F(procure_orange)|F(visit_house)
3413,"['gather_apple', 'take_apple']",gather apple or take apple,gather_apple|take_apple
2044,"['go_home', 'shift_to_flag']",at any time go home and whenever shift to flag,F(go_home)&F(shift_to_flag)
1848,"['secure_pear', 'get_apple']",whenever secure pear and at some time get apple,F(secure_pear)&F(get_apple)
1880,"['let_go_pear', 'track_towards_tree']","when do not let go pear , when possible track towards tree",~(let_go_pear)->F(track_towards_tree)
5487,"['stop_by_trash_can', 'proceed_to_house']",whenever stop by trash can or at any time proceed to house,F(stop_by_trash_can)|F(proceed_to_house)
1732,"['visit_trash_bin', 'take_to_trashcan']",at some time visit trash bin and take to trashcan,F(visit_trash_bin)&take_to_trashcan
1271,"['present_at_flag', 'present_at_flag']",at some time present at flag or whenever present at flag,F(present_at_flag)|F(present_at_flag)
1519,"['visit_flag', 'be_near_tree']",at some time visit flag or at some time be near tree,F(visit_flag)|F(be_near_tree)
1446,"['travel_house', 'grab_apple']",at any time travel house or at any time grab apple,F(travel_house)|F(grab_apple)
3402,"['make_contact_with_house', 'visit_house']",at some time make contact with house and at some time visit house,F(make_contact_with_house)&F(visit_house)
3678,"['grasp_apple', 'move_to_trash_can']",when possible grasp apple or move to trash can,F(grasp_apple)|move_to_trash_can
1780,"['make_way_waste_basket', 'visit_trash_bin']",whenever make way waste basket or at some time visit trash bin,F(make_way_waste_basket)|F(visit_trash_bin)
1713,"['travel_house', 'put_in_bin']",when possible travel house or put in bin,F(travel_house)|put_in_bin
1981,"['travel_to_trash_can', 'proceed_to_house']",at some time travel to trash can and whenever proceed to house,F(travel_to_trash_can)&F(proceed_to_house)
4485,"['get_close_tree', 'take_orange']",at any time get close tree and take orange,F(get_close_tree)&take_orange
1112,"['bring_pear', 'go_by_waste_bin']",at any time bring pear can infer that go by waste bin,F(bring_pear)->go_by_waste_bin
1064,"['present_at_flag', 'bring_pear']",when possible present at flag or at any time bring pear,F(present_at_flag)|F(bring_pear)
5981,"['make_way_to_house', 'let_go_pear']",repeatedly make way to house or do not let go pear,G(F(make_way_to_house))|~(let_go_pear)
5906,"['obtain_apple', 'get_hold_apple']",at any time obtain apple or at some time get hold apple,F(obtain_apple)|F(get_hold_apple)
5790,"['grasp_pear', 'collect_apple']",whenever grasp pear and at some time collect apple,F(grasp_pear)&F(collect_apple)
3328,"['journey_by_house', 'grab_apple']",whenever journey by house or whenever grab apple,F(journey_by_house)|F(grab_apple)
3310,"['travel_house', 'grab_pear']",at any time travel house or when possible grab pear,F(travel_house)|F(grab_pear)
1940,"['reach_flag', 'withhold_apple']",at some time reach flag and at some time withhold apple,F(reach_flag)&F(withhold_apple)
3911,"['visit_tree', 'grasp_pear']",visit tree and whenever grasp pear,visit_tree&F(grasp_pear)
4992,"['travel_to_waste_bin', 'be_at_house']",travel to waste bin and at some time be at house,travel_to_waste_bin&F(be_at_house)
3419,"['let_go', 'get_to_cup']","if never let go , at some time get to cup",G(~(let_go))->F(get_to_cup)
5125,"['go_to_house', 'pass_by_waste_receptacle']",at some time go to house until whenever pass by waste receptacle,F(go_to_house)UF(pass_by_waste_receptacle)
2350,"['pick_up_apple', 'go_by_house']",whenever pick up apple and at any time go by house,F(pick_up_apple)&F(go_by_house)
1695,"['keep_apple', 'go_to_apple_trashcan']",keep apple or repeatedly go to apple trashcan,keep_apple|G(F(go_to_apple_trashcan))
1864,"['visit_trash_bin', 'journey_by_flag']",at any time visit trash bin or at some time journey by flag,F(visit_trash_bin)|F(journey_by_flag)
1945,"['withold_apple', 'reach_trash_can']",when possible withold apple or reach trash can,F(withold_apple)|reach_trash_can
5765,"['go_to_trash_bin', 'procure_apple']",at any time go to trash bin or procure apple,F(go_to_trash_bin)|procure_apple
1931,"['present_at_flag', 'go_by_waste_bin']",at some time present at flag and go by waste bin,F(present_at_flag)&go_by_waste_bin
1812,"['seize_apple', 'drop_orange']",seize apple or never drop orange,seize_apple|G(~(drop_orange))
4009,"['hold_apple', 'stop_by_flag']",hold apple or stop by flag,hold_apple|stop_by_flag
2229,"['have_apple', 'grab_apple']",forever have apple or at some time grab apple,G(have_apple)|F(grab_apple)
1351,"['get_hold_of_pear', 'visit_flag']",get hold of pear until whenever visit flag,get_hold_of_pearUF(visit_flag)
5174,"['travel_to_waste_bin', 'obtain_pear']",travel to waste bin until whenever obtain pear,travel_to_waste_binUF(obtain_pear)
2317,"['seize_orange', 'approach_flag']",when possible seize orange or whenever approach flag,F(seize_orange)|F(approach_flag)
2083,"['travel_to_apple', 'go_to_apple_trashcan']",travel to apple or repeatedly go to apple trashcan,travel_to_apple|G(F(go_to_apple_trashcan))
4603,"['touch_house', 'go_near_flag']",when possible touch house or whenever go near flag,F(touch_house)|F(go_near_flag)
3873,"['touch_tree', 'reach_trash_can']",when possible touch tree and reach trash can,F(touch_tree)&reach_trash_can
4636,"['grab_apple', 'capture_pear']",at some time grab apple and when possible capture pear,F(grab_apple)&F(capture_pear)
1066,"['venture_flag', 'hold_on_pear']","when whenever venture flag , forever hold on pear",F(venture_flag)->G(hold_on_pear)
4588,"['go_to_trash_receptacle', 'travel_by_tree']",whenever go to trash receptacle or when possible travel by tree,F(go_to_trash_receptacle)|F(travel_by_tree)
1848,"['go_near_house', 'snag_orange']",whenever go near house and at some time snag orange,F(go_near_house)&F(snag_orange)
5052,"['get_hold_of_pear', 'travel_to_tree']",get hold of pear or travel to tree,get_hold_of_pear|travel_to_tree
4749,"['collect_orange', 'show_yourself_near_house']",at any time collect orange or when possible show yourself near house,F(collect_orange)|F(show_yourself_near_house)
5352,"['go_to_trash_can', 'grab_orange']",whenever go to trash can or at some time grab orange,F(go_to_trash_can)|F(grab_orange)
5807,"['be_near_tree', 'secure_pear']",whenever be near tree and when possible secure pear,F(be_near_tree)&F(secure_pear)
1992,"['grip_apple', 'go_to_apple_trashcan']","when grip apple , repeatedly go to apple trashcan",grip_apple->G(F(go_to_apple_trashcan))
2689,"['journey_by_house', 'travel_to_flag']",when possible journey by house means that at some time travel to flag,F(journey_by_house)->F(travel_to_flag)
5575,"['venture_house', 'let_go_orange']",whenever venture house or never let go orange,F(venture_house)|G(~(let_go_orange))
3594,"['put_in_apple_bucket', 'journey_to_flag']",put in apple bucket or whenever journey to flag,put_in_apple_bucket|F(journey_to_flag)
1725,"['venture_house', 'gather_apple']",at any time venture house and gather apple,F(venture_house)&gather_apple
1170,"['journey_by_flag', 'clutch_orange']",at any time journey by flag or at any time clutch orange,F(journey_by_flag)|F(clutch_orange)
1790,"['migrate_to_tree', 'let_go_pear']",whenever migrate to tree or don't let go pear,F(migrate_to_tree)|~(let_go_pear)
1540,"['travel_to_waste_bin', 'go_to_bucket']",travel to waste bin or go to bucket,travel_to_waste_bin|go_to_bucket
5489,"['grasp_apple', 'going_to_flag']",at some time grasp apple and whenever going to flag,F(grasp_apple)&F(going_to_flag)
3671,"['acquire_orange', 'journey_to_flag']",acquire orange means that when possible journey to flag,acquire_orange->F(journey_to_flag)
4281,"['drop_by', 'move_to_trash_can']",drop by means that move to trash can,drop_by->move_to_trash_can
3531,"['go_near_pear', 'procure_pear']",when possible go near pear or when possible procure pear,F(go_near_pear)|F(procure_pear)
1494,"['drop_by', 'collect_pear']",drop by and collect pear,drop_by&collect_pear
1937,"['travel_to_waste_bin', 'procure_orange']",travel to waste bin or at any time procure orange,travel_to_waste_bin|F(procure_orange)
4830,"['go_to_peach', 'drop_orange']",at some time go to peach or drop orange,F(go_to_peach)|drop_orange
2371,"['moving', 'reach_house']",forever moving or reach house,G(moving)|reach_house
5550,"['get_apple', 'move_to_flag']",at any time get apple means that at any time move to flag,F(get_apple)->F(move_to_flag)
1388,"['go_near_house', 'go_to_orange_bin']",whenever go near house and go to orange bin,F(go_near_house)&go_to_orange_bin
1524,"['secure_apple', 'present_at_flag']",secure apple and when possible present at flag,secure_apple&F(present_at_flag)
5781,"['go_by_trash_can', 'go_home']",always go by trash can or when possible go home,G(go_by_trash_can)|F(go_home)
2519,"['contact_house', 'visit_house']",when possible contact house can infer that at any time visit house,F(contact_house)->F(visit_house)
4524,"['take_pear', 'move_to_flag']",take pear and at any time move to flag,take_pear&F(move_to_flag)
1536,"['venture_towards_house', 'drop_apple']",venture towards house and never drop apple,venture_towards_house&G(~(drop_apple))
3850,"['walk_to_flag', 'go_past_flag']",at some time walk to flag and when possible go past flag,F(walk_to_flag)&F(go_past_flag)
1247,"['go_to_apple', 'yield_pear']",at some time go to apple until when possible yield pear,F(go_to_apple)UF(yield_pear)
4056,"['reach_tree', 'stand_by_tree']",at any time reach tree or at any time stand by tree,F(reach_tree)|F(stand_by_tree)
4029,"['contact_flag', 'grasp_apple']",at any time contact flag or at some time grasp apple,F(contact_flag)|F(grasp_apple)
2500,"['have_possession_of_apple', 'collect_pear']",when possible have possession of apple or collect pear,F(have_possession_of_apple)|collect_pear
4364,"['gather_apple', 'get_close_flag']","when gather apple , whenever get close flag",gather_apple->F(get_close_flag)
3700,"['go_to_apple', 'make_way_for_tree']","if at some time go to apple , when possible make way for tree",F(go_to_apple)->F(make_way_for_tree)
1384,"['go_visit_house', 'walk_to_flag']","if when possible go visit house , when possible walk to flag",F(go_visit_house)->F(walk_to_flag)
4127,"['haul_pear', 'journey_to_house']",at some time haul pear and when possible journey to house,F(haul_pear)&F(journey_to_house)
1960,"['go_to_orange', 'pass_by_waste_receptacle']",go to orange or whenever pass by waste receptacle,go_to_orange|F(pass_by_waste_receptacle)
1730,"['reach_tree', 'pick_up_orange']",when possible reach tree or pick up orange,F(reach_tree)|pick_up_orange
1096,"['seize_pear', 'steal_apple']",at any time seize pear or when possible steal apple,F(seize_pear)|F(steal_apple)
2334,"['proceed_to_tree', 'go_by_tree']",at any time proceed to tree until at some time go by tree,F(proceed_to_tree)UF(go_by_tree)
2755,"['move_forward_trash_can', 'get_orange']",when possible move forward trash can and at any time get orange,F(move_forward_trash_can)&F(get_orange)
3449,"['stop_by_flag', 'drop_orange']",stop by flag or never drop orange,stop_by_flag|G(~(drop_orange))
2178,"['gather_pear', 'journey_to_tree']",when possible gather pear and when possible journey to tree,F(gather_pear)&F(journey_to_tree)
1552,"['move_forward_trash_can', 'go_to_apple']",at some time move forward trash can or at some time go to apple,F(move_forward_trash_can)|F(go_to_apple)
1765,"['secure_apple', 'go_by_waste_basket']",secure apple or when possible go by waste basket,secure_apple|F(go_by_waste_basket)
2424,"['visit_tree', 'seize_apple']",visit tree until seize apple,visit_treeUseize_apple
2609,"['visit_waste_basket', 'going_to_tree']",at some time visit waste basket or going to tree,F(visit_waste_basket)|going_to_tree
1077,"['present_at_flag', 'drop_apple']",whenever present at flag or never drop apple,F(present_at_flag)|G(~(drop_apple))
4265,"['go_near_pear', 'pass_by_house']",whenever go near pear and at any time pass by house,F(go_near_pear)&F(pass_by_house)
1257,"['touch_house', 'go_to_flag']",when possible touch house and whenever go to flag,F(touch_house)&F(go_to_flag)
2064,"['have_pear', 'get_near_flag']",when possible have pear or at any time get near flag,F(have_pear)|F(get_near_flag)
